Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0040037~negative regulation of fibroblast growth factor receptor signaling pathway	3	1.4634146341463417	0.005792570034378293	CREB3L1, WNT5A, SPRY1	202	17	29712	25.95690157251019	0.9999942155622454	0.0720082358764631	0.06673595656373554
GOTERM_BP_DIRECT	GO:0055062~phosphate ion homeostasis	3	1.4634146341463417	0.005792570034378293	ENPP1, ALPL, PTHLH	202	17	29712	25.95690157251019	0.9999942155622454	0.0720082358764631	0.06673595656373554
GOTERM_BP_DIRECT	GO:0061036~positive regulation of cartilage development	3	1.4634146341463417	0.005792570034378293	BMP4, WNT5A, SOX9	202	17	29712	25.95690157251019	0.9999942155622454	0.0720082358764631	0.06673595656373554
GOTERM_MF_DIRECT	GO:0016462~pyrophosphatase activity	3	1.4634146341463417	0.0058684523392284645	PRUNE2, ENPP1, ALPL	198	17	28924	25.778966131907307	0.9420803084011198	0.14201654660932883	0.13732178473794607
GOTERM_BP_DIRECT	GO:0048705~skeletal system morphogenesis	4	1.951219512195122	0.006179512094271033	TFAP2A, MYC, WNT7A, FMN1	202	55	29712	10.697389738973898	0.9999974219277119	0.0763611137363492	0.0707701266034373
KEGG_PATHWAY	mmu05217:Basal cell carcinoma	5	2.4390243902439024	0.006243015708757341	FZD1, BMP4, WNT10B, WNT5A, WNT7A	113	63	9565	6.7179379126281775	0.7690247802540324	0.1328059705317471	0.12656295482298974
GOTERM_BP_DIRECT	GO:0030858~positive regulation of epithelial cell differentiation	3	1.4634146341463417	0.006487777416641484	BMP4, WNT10B, SOX9	202	18	29712	24.514851485148515	0.9999986460800891	0.07934227831146617	0.0735330170863492
GOTERM_BP_DIRECT	GO:0048012~hepatocyte growth factor receptor signaling pathway	4	1.951219512195122	0.006497200054407153	NRP1, EPHA4, HGF, EPHA2	202	56	29712	10.506364922206506	0.9999986724770068	0.07934227831146617	0.0735330170863492
GOTERM_CC_DIRECT	GO:0016324~apical plasma membrane	10	4.878048780487805	0.006524965093867784	ABCC2, CHRNA7, GJB6, LMO7, SORBS2, CAR12, MYRIP, SLC7A1, SLC39A14, CD44	204	486	29722	2.9978616961187763	0.8212360267099571	0.05535696192539443	0.048621514086563164
GOTERM_MF_DIRECT	GO:0004653~polypeptide N-acetylgalactosaminyltransferase activity	3	1.4634146341463417	0.006572575344597476	GALNT7, GALNT16, GALNT18	198	18	28924	24.346801346801346	0.9588950446805683	0.15148221270405612	0.14647453625102946
GOTERM_BP_DIRECT	GO:0007229~integrin-mediated signaling pathway	5	2.4390243902439024	0.006718731038654258	NRP1, ITGB8, GAB2, PLPP3, ADAMTS20	202	110	29712	6.685868586858686	0.999999164431325	0.08156775225874995	0.07559554689105727
INTERPRO	IPR008979:Galactose-bd-like_sf	5	2.4390243902439024	0.006910980468685158	NRP1, EPHA4, PCSK6, PCSK5, EPHA2	203	83	22271	6.608997566621165	0.9951704084818369	0.37961028431563476	0.3761547940812922
UP_SEQ_FEATURE	DOMAIN:Ricin B lectin	3	1.4634146341463417	0.007077838899935891	GALNT7, GALNT16, GALNT18	205	14	22253	23.260975609756102	0.9983498862790249	0.39901316798388586	0.39458951867142594
GOTERM_BP_DIRECT	GO:0048704~embryonic skeletal system morphogenesis	4	1.951219512195122	0.007161344879729768	BMP4, MYCN, EYA1, HOXC9	202	58	29712	10.14407647661318	0.9999996687661377	0.08612949631854744	0.07982329042239175
GOTERM_BP_DIRECT	GO:0035909~aorta morphogenesis	3	1.4634146341463417	0.007218946223230854	TFAP2B, EYA1, TGFBR2	202	19	29712	23.224596143824908	0.9999997063530363	0.08612949631854744	0.07982329042239175
GOTERM_BP_DIRECT	GO:0003184~pulmonary valve morphogenesis	3	1.4634146341463417	0.007218946223230854	BMP4, TGFB2, SMAD6	202	19	29712	23.224596143824908	0.9999997063530363	0.08612949631854744	0.07982329042239175
KEGG_PATHWAY	mmu05224:Breast cancer	7	3.414634146341464	0.007498438932757852	FZD1, WNT10B, JUN, MYC, WNT5A, WNT7A, PIK3R1	113	147	9565	4.030762747576906	0.8281694208667473	0.14621955918877813	0.1393459901670834
UP_SEQ_FEATURE	DOMAIN:C2	6	2.9268292682926833	0.007694574021342759	DYSF, CPNE2, RAB11FIP2, SYTL2, RAB11FIP5, SYT17	205	133	22253	4.897047496790758	0.9990578496176644	0.40826504513242173	0.40373882511986714
GOTERM_BP_DIRECT	GO:0010467~gene expression	9	4.390243902439024	0.007721209436252335	BMP4, TFAP2B, DLX3, ENPP1, FMN1, SOX9, PRICKLE1, GATA3, NR3C1	202	417	29712	3.1745850844077212	0.9999998972979448	0.09159560451234199	0.0848891826019971
GOTERM_MF_DIRECT	GO:0008201~heparin binding	6	2.9268292682926833	0.007744302897976136	BMP4, NRP1, SMOC1, RSPO2, PCSK6, VEGFA	198	179	28924	4.896563399356696	0.9767820997714836	0.170374663755475	0.1647424434660378
GOTERM_BP_DIRECT	GO:0060071~Wnt signaling pathway, planar cell polarity pathway	3	1.4634146341463417	0.007985563051264456	WNT5A, WNT7A, PRICKLE1	202	20	29712	22.063366336633663	0.9999999409319611	0.09419334599105118	0.08729672335586826
GOTERM_BP_DIRECT	GO:0090263~positive regulation of canonical Wnt signaling pathway	5	2.4390243902439024	0.008077107416725791	WNT10B, DLX5, BAMBI, RSPO2, DACT1	202	116	29712	6.340047797883237	0.9999999512304961	0.09473488698939403	0.08779861395356171
UP_KW_DOMAIN	KW-0440~LIM domain	5	2.4390243902439024	0.008200172388029621	ISL2, LHX2, LMX1B, PRICKLE1, PDLIM5	170	70	14896	6.258823529411765	0.16568773838223239	0.05307510919102667	0.048250099264569704
GOTERM_CC_DIRECT	GO:0042995~cell projection	7	3.414634146341464	0.008309367506613787	SLC8A3, EPHA4, NRXN3, ENPP1, PDLIM5, CD44, SLC8A1	204	255	29722	3.9995001922337567	0.8885850502020701	0.06829261419498206	0.059983246688368276
INTERPRO	IPR013098:Ig_I-set	6	2.9268292682926833	0.008568762886580882	PTPRD, NEGR1, UNC5B, PALLD, UNC5C, SDK2	203	138	22271	4.769972156778754	0.9986635953756693	0.43929191065204654	0.4352931546383088
GOTERM_BP_DIRECT	GO:0048286~lung alveolus development	4	1.951219512195122	0.008606549108732427	BMP4, SLC7A11, PTHLH, VEGFA	202	62	29712	9.48961992973491	0.9999999839013017	0.099262199720714	0.09199444714000661
GOTERM_BP_DIRECT	GO:0070371~ERK1 and ERK2 cascade	4	1.951219512195122	0.008606549108732427	MYC, SPRY1, SOX9, ZFP36L2	202	62	29712	9.48961992973491	0.9999999839013017	0.099262199720714	0.09199444714000661
GOTERM_BP_DIRECT	GO:0009653~anatomical structure morphogenesis	4	1.951219512195122	0.008606549108732427	HOXA1, FAT3, HOXC13, SMAD6	202	62	29712	9.48961992973491	0.9999999839013017	0.099262199720714	0.09199444714000661
KEGG_PATHWAY	mmu05211:Renal cell carcinoma	5	2.4390243902439024	0.009029568288502075	TGFB2, JUN, HGF, PIK3R1, VEGFA	113	70	9565	6.0461441213653595	0.8802700116570702	0.1580558863818748	0.15062590881691484
UP_SEQ_FEATURE	DNA_BIND:Homeobox; TALE-type	3	1.4634146341463417	0.009221810692898727	IRX1, IRX5, IRX4	205	16	22253	20.353353658536587	0.9997651737152436	0.44622292939479274	0.44127589026624736
KEGG_PATHWAY	mmu04510:Focal adhesion	8	3.902439024390244	0.009456335082676268	JUN, HGF, EMP1, ITGB8, PIK3R1, TLN2, PPP1R12B, VEGFA	113	202	9565	3.3523175326382195	0.8917499276790187	0.1580558863818748	0.15062590881691484
GOTERM_BP_DIRECT	GO:0031290~retinal ganglion cell axon guidance	3	1.4634146341463417	0.00962311331765587	NRP1, ISL2, VEGFA	202	22	29712	20.05760576057606	0.9999999980864921	0.10976694092007465	0.10173005507236205
GOTERM_BP_DIRECT	GO:2000737~negative regulation of stem cell differentiation	3	1.4634146341463417	0.00962311331765587	LBH, ZFP36L2, TBX3	202	22	29712	20.05760576057606	0.9999999980864921	0.10976694092007465	0.10173005507236205
GOTERM_CC_DIRECT	GO:0005788~endoplasmic reticulum lumen	5	2.4390243902439024	0.009647077351053433	DNAJC1, WNT5A, WNT7A, PCSK6, PCSK5	204	121	29722	6.020499108734404	0.9218791910730757	0.07688428313112282	0.06752954145737403
UP_KW_DOMAIN	KW-0735~Signal-anchor	13	6.341463414634147	0.00965001985291394	CHST8, HS3ST3B1, GALNT7, GALNT16, GALNT18, DYSF, ACSL4, HS6ST3, CREB3L1, UST, ENPP1, ITM2B, ST6GALNAC5	170	487	14896	2.3390264524701054	0.19211166280746805	0.05307510919102667	0.048250099264569704
GOTERM_MF_DIRECT	GO:0071837~HMG box domain binding	3	1.4634146341463417	0.009747757960691168	JUN, DLX5, GATA3	198	22	28924	19.920110192837466	0.9912706112628213	0.20512673273802284	0.19834568372188988
INTERPRO	IPR000008:C2_dom	6	2.9268292682926833	0.009923527883340971	DYSF, CPNE2, RAB11FIP2, SYTL2, RAB11FIP5, SYT17	203	143	22271	4.603189913534741	0.9995330598640398	0.44309957096820696	0.43906615484756006
GOTERM_BP_DIRECT	GO:0006898~receptor-mediated endocytosis	4	1.951219512195122	0.010210751469371252	VLDLR, PLA2R1, CD44, TGFBR2	202	66	29712	8.914491449144913	0.9999999994419004	0.1152039133174713	0.10676894471233854
GOTERM_BP_DIRECT	GO:0032092~positive regulation of protein binding	4	1.951219512195122	0.010210751469371252	BMP4, BAMBI, WNT5A, DACT1	202	66	29712	8.914491449144913	0.9999999994419004	0.1152039133174713	0.10676894471233854
UP_KW_MOLECULAR_FUNCTION	KW-0010~Activator	16	7.804878048780488	0.010315305882704396	TFAP2A, TFAP2B, DLX2, JUN, DLX3, EYA1, DLX5, GATA3, ETV4, ZFP322A, NFIL3, LHX2, MYC, CREB3L1, SOX9, LMX1B	141	687	12454	2.057088585379954	0.4045535797665356	0.12894132353380494	0.12894132353380494
UP_SEQ_FEATURE	REGION:Catalytic subdomain B	3	1.4634146341463417	0.010388782169945286	GALNT7, GALNT16, GALNT18	205	17	22253	19.15609756097561	0.9999188893484006	0.44622292939479274	0.44127589026624736
UP_SEQ_FEATURE	LIPID:O-palmitoleoyl serine; by PORCN	3	1.4634146341463417	0.010388782169945286	WNT10B, WNT5A, WNT7A	205	17	22253	19.15609756097561	0.9999188893484006	0.44622292939479274	0.44127589026624736
UP_SEQ_FEATURE	REGION:Catalytic subdomain A	3	1.4634146341463417	0.010388782169945286	GALNT7, GALNT16, GALNT18	205	17	22253	19.15609756097561	0.9999188893484006	0.44622292939479274	0.44127589026624736
GOTERM_BP_DIRECT	GO:0032496~response to lipopolysaccharide	6	2.9268292682926833	0.010445513923274129	TFAP2A, JUN, GJB6, ALPL, TNFRSF11A, SMAD6	202	194	29712	4.549147698274981	0.9999999996589312	0.11648964395407464	0.10796053707497091
GOTERM_BP_DIRECT	GO:0030318~melanocyte differentiation	3	1.4634146341463417	0.01049304596310788	EDN3, ENPP1, ADAMTS20	202	23	29712	19.185535944898838	0.9999999996913018	0.11648964395407464	0.10796053707497091
GOTERM_BP_DIRECT	GO:0090190~positive regulation of branching involved in ureteric bud morphogenesis	3	1.4634146341463417	0.01049304596310788	BMP4, SOX9, VEGFA	202	23	29712	19.185535944898838	0.9999999996913018	0.11648964395407464	0.10796053707497091
UP_KW_CELLULAR_COMPONENT	KW-1003~Cell membrane	60	29.268292682926827	0.010529770101408764	NRP1, DOCK8, DYSF, FMN1, SLC7A11, SLC6A2, CELSR2, SLC8A1, PSD2, ITGB8, ENPP1, CAR12, CPNE2, ARRDC4, EPHA4, ABCC2, UNC5B, SLC39A11, KREMEN1, ACSL4, UNC5C, GAB2, SSTR2, SLC39A14, TGFBR2, SYTL2, RGMA, TLN2, PLPP3, PLA2R1, CD44, EPHA2, GRIA1, PARM1, GPR87, CHRNA7, SLC41A2, NRXN3, NEDD9, TNFRSF11A, APCDD1, SLC7A1, CRHR1, FLRT1, HAS3, RAB11FIP2, RELT, DRD5, FZD1, PCDH9, NEGR1, KCNIP1, SORBS2, VEGFA, SLC8A3, GJB6, ALPL, SDK2, ITM2B, SERINC5	188	4465	18649	1.3329918276905481	0.29483595344328084	0.14580957121580607	0.1325541556507328
GOTERM_BP_DIRECT	GO:0007165~signal transduction	14	6.829268292682928	0.010595902407108768	WNT10B, TGFB2, WNT5A, KREMEN1, WNT7A, PIK3R1, GAB2, GATA3, VEGFA, ADAMTS20, PTPRD, SOX9, PPP1R12B, PLPP3	202	925	29712	2.2262135402729464	0.9999999997512227	0.11700581594232873	0.10843891612381526
GOTERM_CC_DIRECT	GO:0031258~lamellipodium membrane	3	1.4634146341463417	0.010686557786800452	DOCK8, CD44, EPHA2	204	23	29722	19.003836317135548	0.9407322629971634	0.08266366758613292	0.07260573084561484
GOTERM_BP_DIRECT	GO:0009611~response to wounding	5	2.4390243902439024	0.010719961680682653	NRP1, TGFB2, ENPP1, NR3C1, ZFP36L2	202	126	29712	5.836869401225837	0.9999999998082415	0.11774942036559358	0.10912807552186997
UP_SEQ_FEATURE	COMPBIAS:Acidic residues	31	15.121951219512194	0.011129681500585313	MAPKBP1, BNC2, PRUNE2, DYSF, MESD, CELSR2, HS6ST3, LBH, PDZD2, TUBB3, SALL3, MAP2, MYC, BMF, VAT1L, RAB11FIP5, DRD5, IRX1, IRX5, IRX4, SOX13, MYRIP, KLF14, SYTL2, RALYL, DNAJC1, MYCN, UST, PPP1R12B, CD44, SKAP2	205	2121	22253	1.5865571923045962	0.9999587251002764	0.4563169415239979	0.45125799538736816
GOTERM_BP_DIRECT	GO:0008286~insulin receptor signaling pathway	5	2.4390243902439024	0.011307857581643417	EPHA4, EIF4EBP1, PIK3R1, SLC39A14, EPHA2	202	128	29712	5.745668316831684	0.9999999999441778	0.12355322283943017	0.11450693677411544
INTERPRO	IPR006212:Furin_repeat	3	1.4634146341463417	0.011383517362177447	RSPO2, PCSK6, PCSK5	203	18	22271	18.28489326765189	0.9998498883881385	0.44309957096820696	0.43906615484756006
GOTERM_BP_DIRECT	GO:0071577~zinc ion transmembrane transport	3	1.4634146341463417	0.011396424956371014	SLC30A4, SLC39A11, SLC39A14	202	24	29712	18.386138613861384	0.9999999999536512	0.12386899586087029	0.11479958961286824
GOTERM_CC_DIRECT	GO:0015629~actin cytoskeleton	7	3.414634146341464	0.011595225980780164	PALLD, MAP2, BMF, MYRIP, PDLIM5, BARX2, MTSS1	204	274	29722	3.7221625876628024	0.953456242189878	0.08712984094129095	0.07652849147314908
GOTERM_BP_DIRECT	GO:0051402~neuron apoptotic process	5	2.4390243902439024	0.011609430885858743	TFAP2A, TFAP2B, ENPP1, POU4F1, VEGFA	202	129	29712	5.70112825236012	0.9999999999703681	0.12552697145334765	0.11633617200204283
KEGG_PATHWAY	mmu04934:Cushing syndrome	7	3.414634146341464	0.011789063128600551	FZD1, CACNA1I, WNT10B, CREB3L1, WNT5A, WNT7A, CRHR1	113	162	9565	3.6575439746531195	0.9376524317004856	0.17520024032773035	0.16696433159437551
GOTERM_BP_DIRECT	GO:0007416~synapse assembly	4	1.951219512195122	0.011977117342649482	GRIA1, NRXN3, WNT7A, SDK2	202	70	29712	8.405091937765205	0.9999999999863133	0.1288315834369965	0.1193988278096249
KEGG_PATHWAY	mmu05220:Chronic myeloid leukemia	5	2.4390243902439024	0.011979503612152503	TGFB2, MYC, PIK3R1, GAB2, TGFBR2	113	76	9565	5.568816953889147	0.9404017847913824	0.17520024032773035	0.16696433159437551
UP_SEQ_FEATURE	DOMAIN:PDZ	6	2.9268292682926833	0.012187927032401747	TIAM2, PDZD2, LNX1, LMO7, PDLIM5, SIPA1L2	205	149	22253	4.371190047470945	0.999984287494025	0.4779787036185381	0.4726796049087982
GOTERM_BP_DIRECT	GO:0007219~Notch signaling pathway	5	2.4390243902439024	0.012227980143218622	DLX2, RCAN2, SORBS2, SOX9, TGFBR2	202	131	29712	5.614088126369889	0.9999999999919211	0.1306266082437607	0.12106242498121172
GOTERM_BP_DIRECT	GO:0032331~negative regulation of chondrocyte differentiation	3	1.4634146341463417	0.01233276262802365	BMP4, SOX9, PTHLH	202	25	29712	17.65069306930693	0.9999999999935181	0.1306266082437607	0.12106242498121172
GOTERM_BP_DIRECT	GO:0060441~epithelial tube branching involved in lung morphogenesis	3	1.4634146341463417	0.01233276262802365	BMP4, RSPO2, SOX9	202	25	29712	17.65069306930693	0.9999999999935181	0.1306266082437607	0.12106242498121172
GOTERM_CC_DIRECT	GO:0005615~extracellular space	22	10.731707317073171	0.012428112594178541	WNT10B, TGFB2, EDN3, HGF, WNT5A, WNT7A, VLDLR, PCSK6, PCSK5, PTHLH, VEGFA, TGFBR2, ADAMTS20, BMP4, SMOC1, FLRT1, RSPO2, ENPP1, SOSTDC1, ALPL, FJX1, ITM2B	204	1809	29722	1.7718704950194561	0.962711663968077	0.09079426700747101	0.07974705581264564
GOTERM_BP_DIRECT	GO:0072089~stem cell proliferation	4	1.951219512195122	0.01244435880127562	WNT5A, SOX9, TBX3, VEGFA	202	71	29712	8.286710361176963	0.9999999999948734	0.1311395374185187	0.12153779864799133
GOTERM_BP_DIRECT	GO:0022008~neurogenesis	5	2.4390243902439024	0.012545015357076587	LHX2, BTBD3, WNT5A, LEMD2, CELSR2	202	132	29712	5.571557155715571	0.9999999999958511	0.13153258525904543	0.12190206841926947
INTERPRO	IPR005817:Wnt	3	1.4634146341463417	0.012647464522655562	WNT10B, WNT5A, WNT7A	203	19	22271	17.322530464091262	0.999943874918283	0.44309957096820696	0.43906615484756006
INTERPRO	IPR018161:Wnt_CS	3	1.4634146341463417	0.012647464522655562	WNT10B, WNT5A, WNT7A	203	19	22271	17.322530464091262	0.999943874918283	0.44309957096820696	0.43906615484756006
INTERPRO	IPR045885:GalNAc-T	3	1.4634146341463417	0.012647464522655562	GALNT7, GALNT16, GALNT18	203	19	22271	17.322530464091262	0.999943874918283	0.44309957096820696	0.43906615484756006
INTERPRO	IPR043158:Wnt_C	3	1.4634146341463417	0.012647464522655562	WNT10B, WNT5A, WNT7A	203	19	22271	17.322530464091262	0.999943874918283	0.44309957096820696	0.43906615484756006
GOTERM_MF_DIRECT	GO:0001540~amyloid-beta binding	4	1.951219512195122	0.012668549444600684	GRIA1, TGFB2, CHRNA7, ITM2B	198	71	28924	8.229904680608906	0.9979103280817853	0.25548241379944714	0.24703671416971335
INTERPRO	IPR001478:PDZ	6	2.9268292682926833	0.012676450664890187	TIAM2, PDZD2, LNX1, LMO7, PDLIM5, SIPA1L2	203	152	22271	4.3306326160228155	0.9999451278134595	0.44309957096820696	0.43906615484756006
GOTERM_BP_DIRECT	GO:0048839~inner ear development	4	1.951219512195122	0.01292193187906986	TGFB2, GJB6, HOXA1, MSX1	202	72	29712	8.171617161716172	0.999999999998122	0.1348036712610504	0.12493365294135886
GOTERM_CC_DIRECT	GO:0042734~presynaptic membrane	6	2.9268292682926833	0.012976637485804568	PTPRD, GRIA1, EPHA4, CHRNA7, NRXN3, SLC6A2	204	203	29722	4.306288032454361	0.9677808023968458	0.09223934212882706	0.08101630430326635
GOTERM_BP_DIRECT	GO:0050770~regulation of axonogenesis	3	1.4634146341463417	0.013301576324076787	EPHA4, UST, WNT7A	202	26	29712	16.97182025894897	0.9999999999991549	0.1365536961168314	0.12655554495606147
UP_KW_CELLULAR_COMPONENT	KW-0333~Golgi apparatus	18	8.780487804878048	0.01332047272611844	CHST8, HS3ST3B1, GALNT7, PARM1, GALNT16, GALNT18, P3H2, SLC39A11, NEDD9, FNDC3A, VEGFA, UST, HAS3, PLPP3, RETREG1, ITM2B, ST6GALNAC5, RAB11FIP5	188	937	18649	1.905595040759327	0.35759063517908307	0.14580957121580607	0.1325541556507328
GOTERM_BP_DIRECT	GO:0060433~bronchus development	2	0.975609756097561	0.01348434860498576	BMP4, TGFBR2	202	2	29712	147.0891089108911	0.9999999999994248	0.1365536961168314	0.12655554495606147
GOTERM_BP_DIRECT	GO:1904864~negative regulation of beta-catenin-TCF complex assembly	2	0.975609756097561	0.01348434860498576	SOX9, DACT1	202	2	29712	147.0891089108911	0.9999999999994248	0.1365536961168314	0.12655554495606147
GOTERM_BP_DIRECT	GO:0061311~cell surface receptor signaling pathway involved in heart development	2	0.975609756097561	0.01348434860498576	MSX2, MSX1	202	2	29712	147.0891089108911	0.9999999999994248	0.1365536961168314	0.12655554495606147
GOTERM_BP_DIRECT	GO:0051885~positive regulation of timing of anagen	2	0.975609756097561	0.01348434860498576	WNT10B, WNT5A	202	2	29712	147.0891089108911	0.9999999999994248	0.1365536961168314	0.12655554495606147
GOTERM_BP_DIRECT	GO:0038190~VEGF-activated neuropilin signaling pathway	2	0.975609756097561	0.01348434860498576	NRP1, VEGFA	202	2	29712	147.0891089108911	0.9999999999994248	0.1365536961168314	0.12655554495606147
INTERPRO	IPR036034:PDZ_sf	6	2.9268292682926833	0.013698640743014084	TIAM2, PDZD2, LNX1, LMO7, PDLIM5, SIPA1L2	203	155	22271	4.246813920228825	0.9999752595991612	0.45801107527729695	0.4538419237468144
GOTERM_BP_DIRECT	GO:0060395~SMAD protein signal transduction	3	1.4634146341463417	0.01430238834924712	JUN, SMAD6, TGFBR2	202	27	29712	16.34323432343234	0.9999999999998972	0.14413474860697584	0.13358153001918185
GOTERM_MF_DIRECT	GO:0005125~cytokine activity	6	2.9268292682926833	0.014468926279012482	BMP4, WNT10B, TGFB2, WNT5A, WNT7A, VEGFA	198	209	28924	4.193707409018414	0.9991361548520151	0.28011841276168165	0.2708582999431136
GOTERM_BP_DIRECT	GO:0045471~response to ethanol	5	2.4390243902439024	0.014867620705960611	GRIA1, JUN, CHRNA7, GATA3, TNFRSF11A	202	139	29712	5.290975140679536	0.9999999999999688	0.149074228724972	0.13815935263335558
GOTERM_BP_DIRECT	GO:0007612~learning	4	1.951219512195122	0.014936146230633034	SLC8A3, JUN, CTNND2, NRXN3	202	76	29712	7.741532047941637	0.9999999999999729	0.149074228724972	0.13815935263335558
GOTERM_BP_DIRECT	GO:0045778~positive regulation of ossification	3	1.4634146341463417	0.015334725932644911	BMP4, WNT10B, WNT5A	202	28	29712	15.759547383309759	0.9999999999999883	0.15159471921986112	0.14049529854480386
GOTERM_BP_DIRECT	GO:0030224~monocyte differentiation	3	1.4634146341463417	0.015334725932644911	BMP4, JUN, VEGFA	202	28	29712	15.759547383309759	0.9999999999999883	0.15159471921986112	0.14049529854480386
INTERPRO	IPR008422:KN_HD	3	1.4634146341463417	0.01534889304656386	IRX1, IRX5, IRX4	203	21	22271	15.672765657987332	0.9999931743313301	0.49180411470031693	0.4873273542284025
GOTERM_MF_DIRECT	GO:0005385~zinc ion transmembrane transporter activity	3	1.4634146341463417	0.015530656482470902	SLC30A4, SLC39A11, SLC39A14	198	28	28924	15.651515151515152	0.9994873001311759	0.2870666274217127	0.2775768215565321
GOTERM_BP_DIRECT	GO:0030324~lung development	5	2.4390243902439024	0.0159567073687504	BMP4, MYCN, WNT5A, VEGFA, TGFBR2	202	142	29712	5.179193975735602	0.9999999999999969	0.15699585069917454	0.14550097145723112
GOTERM_BP_DIRECT	GO:0035567~non-canonical Wnt signaling pathway	3	1.4634146341463417	0.01639812118431707	FZD1, WNT5A, WNT7A	202	29	29712	15.216114714919767	0.9999999999999988	0.16057782820114264	0.14882068471050022
GOTERM_MF_DIRECT	GO:0019901~protein kinase binding	10	4.878048780487805	0.016462956780479557	GRIA1, NRP1, MAP2, CHRNA7, UNC5C, PIK3R1, PPP1R12B, RAB11FIP2, NR3C1, CD44	198	569	28924	2.56732527382791	0.9996758774759231	0.2870666274217127	0.2775768215565321
GOTERM_BP_DIRECT	GO:0048863~stem cell differentiation	4	1.951219512195122	0.016556640126226596	BMP4, MSX2, MSX1, ETV4	202	79	29712	7.447549818272966	0.9999999999999991	0.16136894320209583	0.1495538760697651
GOTERM_MF_DIRECT	GO:0051018~protein kinase A binding	3	1.4634146341463417	0.016607160264066025	GRIA1, MYRIP, DACT1	198	29	28924	15.11180773249739	0.9996980825427267	0.2870666274217127	0.2775768215565321
UP_SEQ_FEATURE	TOPO_DOM:Lumenal	13	6.341463414634147	0.016883425463598847	CHST8, HS3ST3B1, GALNT7, GALNT16, GALNT18, SLC30A4, HS6ST3, DNAJC1, CREB3L1, UST, RETREG1, ITM2B, ST6GALNAC5	205	649	22253	2.1743695742042166	0.9999997863385132	0.6178564666439126	0.6110066166811198
UP_SEQ_FEATURE	DOMAIN:Fibronectin type-III 8	3	1.4634146341463417	0.017124624906982057	PTPRD, FNDC3A, SDK2	205	22	22253	14.802439024390246	0.9999998287597391	0.6178564666439126	0.6110066166811198
GOTERM_BP_DIRECT	GO:0051894~positive regulation of focal adhesion assembly	3	1.4634146341463417	0.01749211103477352	NRP1, FMN1, VEGFA	202	30	29712	14.708910891089108	0.9999999999999999	0.16811862272310102	0.15580935940233448
GOTERM_BP_DIRECT	GO:0051963~regulation of synapse assembly	3	1.4634146341463417	0.01749211103477352	NEGR1, VLDLR, PDLIM5	202	30	29712	14.708910891089108	0.9999999999999999	0.16811862272310102	0.15580935940233448
GOTERM_BP_DIRECT	GO:0022409~positive regulation of cell-cell adhesion	3	1.4634146341463417	0.01749211103477352	KIF26B, WNT5A, PLPP3	202	30	29712	14.708910891089108	0.9999999999999999	0.16811862272310102	0.15580935940233448
UP_KW_CELLULAR_COMPONENT	KW-0272~Extracellular matrix	8	3.902439024390244	0.017673887420097706	BMP4, WNT10B, TGFB2, SMOC1, WNT5A, WNT7A, VEGFA, ADAMTS20	188	265	18649	2.9946206342834203	0.44481499213386666	0.14580957121580607	0.1325541556507328
GOTERM_BP_DIRECT	GO:0000902~cell morphogenesis	5	2.4390243902439024	0.01787701647913828	TGFB2, HGF, ENPP1, MSX1, GATA3	202	147	29712	5.003030915336431	1.0	0.17102620373590355	0.15850405394406475
GOTERM_BP_DIRECT	GO:0050804~modulation of chemical synaptic transmission	5	2.4390243902439024	0.0182849242119848	PTPRD, GRIA1, CHRNA7, WNT5A, SLC7A11	202	148	29712	4.969226652394969	1.0	0.1741261590095433	0.16137703754063648
GOTERM_BP_DIRECT	GO:0036342~post-anal tail morphogenesis	3	1.4634146341463417	0.01861623721084071	WNT5A, PRICKLE1, EPHA2	202	31	29712	14.234429894602364	1.0	0.17566958386229686	0.16280745633480695
GOTERM_BP_DIRECT	GO:0007154~cell communication	3	1.4634146341463417	0.01861623721084071	SLC8A3, GJB6, SLC8A1	202	31	29712	14.234429894602364	1.0	0.17566958386229686	0.16280745633480695
UP_SEQ_FEATURE	DOMAIN:Fibronectin type-III 7	3	1.4634146341463417	0.018643703807223556	PTPRD, FNDC3A, SDK2	205	23	22253	14.158854718981972	0.9999999575678267	0.6225029300911659	0.6156015672298448
UP_SEQ_FEATURE	DOMAIN:C2 2	4	1.951219512195122	0.019323816011699163	DYSF, CPNE2, SYTL2, SYT17	205	62	22253	7.0033044846577495	0.9999999772952425	0.6225029300911659	0.6156015672298448
UP_SEQ_FEATURE	DOMAIN:C2 1	4	1.951219512195122	0.019323816011699163	DYSF, CPNE2, SYTL2, SYT17	205	62	22253	7.0033044846577495	0.9999999772952425	0.6225029300911659	0.6156015672298448
KEGG_PATHWAY	mmu05210:Colorectal cancer	5	2.4390243902439024	0.019580781543182428	TGFB2, JUN, MYC, PIK3R1, TGFBR2	113	88	9565	4.809432823813355	0.9902194133803544	0.2695236988885111	0.256853781419393
GOTERM_BP_DIRECT	GO:0055013~cardiac muscle cell development	3	1.4634146341463417	0.019770046187670254	PRICKLE1, SLC8A1, VEGFA	202	32	29712	13.78960396039604	1.0	0.18354863370951235	0.17010962006604133
