Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0030001~metal ion transport	3	1.3274336283185841	0.04275672186218714	SLC41A2, SLC39A11, SLC39A14	225	39	26568	9.083076923076923	1.0	0.300135420130647	0.2812721604855644
GOTERM_BP_DIRECT	GO:0010719~negative regulation of epithelial to mesenchymal transition	3	1.3274336283185841	0.04275672186218714	EPHA4, SPRY1, GATA3	225	39	26568	9.083076923076923	1.0	0.300135420130647	0.2812721604855644
UP_KW_BIOLOGICAL_PROCESS	KW-0221~Differentiation	16	7.079646017699115	0.0430285237242682	PAQR8, NGFR, DLX1, DLX2, IRX4, WNT5A, IQCG, TGFBR2, BMP4, GAP43, FGF8, DAB1, CHL1, SOX9, EPHA2, GAS7	138	802	11883	1.7178792150059636	0.9345759261342292	0.38110978155780406	0.36266898567597483
KEGG_PATHWAY	mmu04927:Cortisol synthesis and secretion	4	1.7699115044247788	0.043037954402486284	CACNA1I, PLCB4, CREB3L1, PLCB1	116	72	10620	5.086206896551724	0.9999782073485307	0.2625315218551663	0.2302530560533016
UP_SEQ_FEATURE	DOMAIN:Fibronectin type-III	6	2.6548672566371683	0.043109427454300214	PTPRD, EPHA4, CHL1, FLRT1, FNDC3A, SDK2	226	189	22290	3.1310577328276445	1.0	0.8756602451654731	0.8684753405897564
GOTERM_CC_DIRECT	GO:0016604~nuclear body	8	3.5398230088495577	0.04313195691124523	EYA1, BNC2, SFMBT2, MYC, BHLHE40, SMAD6, RETREG1, TGFBR2	226	385	27008	2.483208826571658	0.999991190701302	0.24227311967167534	0.21107127850183835
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	7	3.0973451327433628	0.04349318077997531	BMP4, FAP, UNC5B, DYSF, NRXN3, WNT7A, EPHA2	225	302	26568	2.736953642384106	1.0	0.30431059386119536	0.28518492804589674
GOTERM_BP_DIRECT	GO:0001819~positive regulation of cytokine production	4	1.7699115044247788	0.04414159532535469	WNT5A, GATA3, PLA2R1, NR3C1	225	93	26568	5.078709677419355	1.0	0.30718951382044624	0.2878829102982115
GOTERM_BP_DIRECT	GO:0071392~cellular response to estradiol stimulus	3	1.3274336283185841	0.044762717795996124	MSX2, ZFP703, POU4F1	225	40	26568	8.856	1.0	0.30718951382044624	0.2878829102982115
GOTERM_BP_DIRECT	GO:0050775~positive regulation of dendrite morphogenesis	3	1.3274336283185841	0.044762717795996124	PTPRD, EPHA4, WNT5A	225	40	26568	8.856	1.0	0.30718951382044624	0.2878829102982115
GOTERM_BP_DIRECT	GO:0023019~signal transduction involved in regulation of gene expression	3	1.3274336283185841	0.044762717795996124	FGF8, MSX2, MSX1	225	40	26568	8.856	1.0	0.30718951382044624	0.2878829102982115
GOTERM_BP_DIRECT	GO:0030513~positive regulation of BMP signaling pathway	3	1.3274336283185841	0.044762717795996124	BMP4, MSX2, MSX1	225	40	26568	8.856	1.0	0.30718951382044624	0.2878829102982115
GOTERM_BP_DIRECT	GO:0050807~regulation of synapse organization	3	1.3274336283185841	0.044762717795996124	WNT5A, SLC7A11, CDH8	225	40	26568	8.856	1.0	0.30718951382044624	0.2878829102982115
INTERPRO	IPR000488:Death_dom	3	1.3274336283185841	0.045248657525601074	NGFR, UNC5B, UNC5C	224	34	22313	8.789259453781511	1.0	0.6407720144368864	0.6352413065440895
GOTERM_CC_DIRECT	GO:0005801~cis-Golgi network	3	1.3274336283185841	0.04581203810951111	MAN2A1, PIK3R1, RETREG1	226	41	27008	8.74422620332398	0.9999957989451151	0.24744501177925	0.21557709359555874
GOTERM_CC_DIRECT	GO:0016324~apical plasma membrane	9	3.982300884955752	0.04592729385296686	TRPA1, CDH2, GJB6, SORBS2, CAR12, MYRIP, SLC7A1, SLC39A14, CD44	226	474	27008	2.2690713565587544	0.9999959308043845	0.24744501177925	0.21557709359555874
UP_SEQ_FEATURE	DOMAIN:C2	5	2.2123893805309733	0.046051742115663374	PLCB4, DYSF, RAB11FIP2, PLCB1, RAB11FIP5	226	133	22290	3.7078315257169474	1.0	0.9163356849545262	0.9088170331805404
KEGG_PATHWAY	mmu04151:PI3K-Akt signaling pathway	9	3.982300884955752	0.04619135711330387	NGFR, FGF8, HGF, CREB3L1, MYC, ITGB8, PIK3R1, ITGA9, EPHA2	116	368	10620	2.239036731634183	0.9999902602941176	0.27489490574746694	0.24109635176212263
GOTERM_BP_DIRECT	GO:0050793~regulation of developmental process	3	1.3274336283185841	0.04680293187214831	EPHA4, GATA3, EPHA2	225	41	26568	8.64	1.0	0.31915142114722084	0.29909302177344305
GOTERM_BP_DIRECT	GO:0001569~branching involved in blood vessel morphogenesis	3	1.3274336283185841	0.04680293187214831	FGF8, AHR, TGFBR2	225	41	26568	8.64	1.0	0.31915142114722084	0.29909302177344305
GOTERM_BP_DIRECT	GO:0009636~response to toxic substance	4	1.7699115044247788	0.04773255759650122	GRIA1, SLC30A4, AHR, SLC7A11	225	96	26568	4.92	1.0	0.32446054973824245	0.30406847608150933
GOTERM_MF_DIRECT	GO:0005178~integrin binding	5	2.2123893805309733	0.04810977409853367	FAP, ITGB8, ADAM9, PLPP3, FERMT2	222	151	24521	3.657448839568045	0.9999999999608061	0.6152986897865095	0.5950419427976532
KEGG_PATHWAY	mmu04218:Cellular senescence	6	2.6548672566371683	0.048495432081094296	TGFB2, TGFB1, MYC, PIK3R1, ZFP36L2, TGFBR2	116	183	10620	3.001695873374788	0.9999946017359401	0.2791748288550834	0.24485005481552394
PIR_SUPERFAMILY	PIRSF000956:PLC-beta	2	0.8849557522123894	0.04851100668244587	PLCB4, PLCB1	26	4	2025	38.94230769230769	0.6651248558472111	0.3557473823379364	0.3557473823379364
PIR_SUPERFAMILY	PIRSF001705:Myc_protein	2	0.8849557522123894	0.04851100668244587	MYCN, MYC	26	4	2025	38.94230769230769	0.6651248558472111	0.3557473823379364	0.3557473823379364
GOTERM_BP_DIRECT	GO:0006338~chromatin remodeling	7	3.0973451327433628	0.048692937302722075	EYA1, EYA2, MYC, SMYD2, SOX9, GATA3, NR3C1	225	311	26568	2.657749196141479	1.0	0.32740391835368116	0.3068268564459778
UP_SEQ_FEATURE	DOMAIN:Fibronectin type-III 3	4	1.7699115044247788	0.04878638771593548	PTPRD, CHL1, FNDC3A, SDK2	226	81	22290	4.870534251065224	1.0	0.9456871895899375	0.9379277049574047
GOTERM_BP_DIRECT	GO:2000463~positive regulation of excitatory postsynaptic potential	3	1.3274336283185841	0.04887665024159535	GRIA1, NGFR, WNT7A	225	42	26568	8.434285714285714	1.0	0.32740391835368116	0.3068268564459778
INTERPRO	IPR013854:TF_AP2_C	2	0.8849557522123894	0.0489862699076288	TFAP2A, TFAP2B	224	5	22313	39.84464285714286	1.0	0.6407720144368864	0.6352413065440895
INTERPRO	IPR012682:Tscrpt_reg_Myc_N	2	0.8849557522123894	0.0489862699076288	MYCN, MYC	224	5	22313	39.84464285714286	1.0	0.6407720144368864	0.6352413065440895
INTERPRO	IPR033772:UPA	2	0.8849557522123894	0.0489862699076288	UNC5B, UNC5C	224	5	22313	39.84464285714286	1.0	0.6407720144368864	0.6352413065440895
INTERPRO	IPR050433:Myc_transcription_factors	2	0.8849557522123894	0.0489862699076288	MYCN, MYC	224	5	22313	39.84464285714286	1.0	0.6407720144368864	0.6352413065440895
INTERPRO	IPR004979:TF_AP2	2	0.8849557522123894	0.0489862699076288	TFAP2A, TFAP2B	224	5	22313	39.84464285714286	1.0	0.6407720144368864	0.6352413065440895
INTERPRO	IPR002418:Tscrpt_reg_Myc	2	0.8849557522123894	0.0489862699076288	MYCN, MYC	224	5	22313	39.84464285714286	1.0	0.6407720144368864	0.6352413065440895
GOTERM_CC_DIRECT	GO:0005856~cytoskeleton	20	8.849557522123893	0.04913559951125577	MAPKBP1, KRT23, NEDD9, SORBS2, ARHGAP26, NR3C1, LEMD2, IQCG, KRT9, TTC28, DNAH7B, TEC, RASSF10, TUBB3, PALLD, KIF26B, ENC1, PPP1R12B, TRIB2, FERMT2	226	1512	27008	1.5807463595074214	0.9999983277266833	0.2594359654194305	0.22602375775177652
KEGG_PATHWAY	mmu05212:Pancreatic cancer	4	1.7699115044247788	0.04919884279003518	TGFB2, TGFB1, PIK3R1, TGFBR2	116	76	10620	4.818511796733213	0.9999954930037355	0.2791748288550834	0.24485005481552394
UP_SEQ_FEATURE	REGION:H-S-H (helix-span-helix), dimerization	2	0.8849557522123894	0.04946671453239673	TFAP2A, TFAP2B	226	5	22290	39.45132743362832	1.0	0.9456871895899375	0.9379277049574047
GOTERM_BP_DIRECT	GO:0061035~regulation of cartilage development	2	0.8849557522123894	0.04953737125928603	BMP4, TGFB1	225	6	26568	39.36	1.0	0.32740391835368116	0.3068268564459778
GOTERM_BP_DIRECT	GO:0042482~positive regulation of odontogenesis	2	0.8849557522123894	0.04953737125928603	TGFB1, MSX1	225	6	26568	39.36	1.0	0.32740391835368116	0.3068268564459778
GOTERM_BP_DIRECT	GO:0021877~forebrain neuron fate commitment	2	0.8849557522123894	0.04953737125928603	DLX1, DLX2	225	6	26568	39.36	1.0	0.32740391835368116	0.3068268564459778
GOTERM_BP_DIRECT	GO:0001922~B-1 B cell homeostasis	2	0.8849557522123894	0.04953737125928603	ENPP1, AHR	225	6	26568	39.36	1.0	0.32740391835368116	0.3068268564459778
GOTERM_BP_DIRECT	GO:0060744~mammary gland branching involved in thelarche	2	0.8849557522123894	0.04953737125928603	TGFB1, WNT5A	225	6	26568	39.36	1.0	0.32740391835368116	0.3068268564459778
GOTERM_BP_DIRECT	GO:0021559~trigeminal nerve development	2	0.8849557522123894	0.04953737125928603	TFAP2A, POU4F1	225	6	26568	39.36	1.0	0.32740391835368116	0.3068268564459778
GOTERM_BP_DIRECT	GO:0002043~blood vessel endothelial cell proliferation involved in sprouting angiogenesis	2	0.8849557522123894	0.04953737125928603	BMP4, EPHA2	225	6	26568	39.36	1.0	0.32740391835368116	0.3068268564459778
GOTERM_MF_DIRECT	GO:0008083~growth factor activity	5	2.2123893805309733	0.04995367252215469	BMP4, TGFB2, FGF8, TGFB1, HGF	222	153	24521	3.609639050815521	0.9999999999847256	0.6224996114299277	0.6020057970618642
INTERPRO	IPR008979:Galactose-bd-like_sf	4	1.7699115044247788	0.05054805047781388	EPHA4, PCSK6, PCSK5, EPHA2	224	83	22313	4.800559380378657	1.0	0.6469392434825788	0.6413553042663297
GOTERM_BP_DIRECT	GO:0007492~endoderm development	3	1.3274336283185841	0.0509831685519294	BMP4, TGFB1, PTHLH	225	43	26568	8.238139534883722	1.0	0.33387757941934254	0.31289365333851793
GOTERM_BP_DIRECT	GO:0035904~aorta development	3	1.3274336283185841	0.0509831685519294	ENPP1, PRICKLE1, SMAD6	225	43	26568	8.238139534883722	1.0	0.33387757941934254	0.31289365333851793
GOTERM_BP_DIRECT	GO:0044331~cell-cell adhesion mediated by cadherin	3	1.3274336283185841	0.0509831685519294	CDH2, FAT3, CDH8	225	43	26568	8.238139534883722	1.0	0.33387757941934254	0.31289365333851793
INTERPRO	IPR001245:Ser-Thr/Tyr_kinase_cat_dom	5	2.2123893805309733	0.05105315854856356	EPHA4, TEC, ROR1, TGFBR2, EPHA2	224	139	22313	3.583151336073998	1.0	0.6469392434825788	0.6413553042663297
GOTERM_CC_DIRECT	GO:0045121~membrane raft	6	2.6548672566371683	0.05262442876576508	UNC5B, GAB2, TNFRSF11A, PLPP3, CD44, TGFBR2	226	242	27008	2.9629196226139105	0.9999993663403812	0.27240880772866627	0.23732585521815622
INTERPRO	IPR001839:TGF-b_C	3	1.3274336283185841	0.05268878303258131	BMP4, TGFB2, TGFB1	224	37	22313	8.076616795366794	1.0	0.6573938929142068	0.6517197162799289
GOTERM_BP_DIRECT	GO:0032868~response to insulin	4	1.7699115044247788	0.05273657653882107	ENPP1, PIK3R1, SP7, TNFRSF11A	225	100	26568	4.7232	1.0	0.34431053618658863	0.3226709075156438
GOTERM_MF_DIRECT	GO:0005168~neurotrophin TRKA receptor binding	2	0.8849557522123894	0.05287748434139782	NGFR, PIK3R1	222	6	24521	36.81831831831831	0.999999999996585	0.6301524897015334	0.609406728723705
GOTERM_MF_DIRECT	GO:0008289~lipid binding	8	3.5398230088495577	0.05316101250568491	PAQR8, TEC, PLEKHA2, CRABP1, DYSF, SNX13, NR3C1, FERMT2	222	373	24521	2.369007076781876	0.9999999999970475	0.6301524897015334	0.609406728723705
UP_KW_DOMAIN	KW-0732~Signal	70	30.973451327433626	0.05323973025446226	BNC2, VLDLR, PCSK6, PCSK5, CDH8, SLC8A1, GRM4, FGF8, CDH2, RASGEF1B, CHL1, LRRTM1, ITGB8, SOSTDC1, SOST, CAR12, EPHA4, UNC5B, HGF, WNT5A, KREMEN1, P3H2, UNC5C, PDIA6, SLC39A14, SHISA7, TGFBR2, RGMA, ADAMTS20, DNAJC1, CHDH, ADAM9, ROR1, SOWAHA, PLA2R1, FJX1, FREM1, CD44, EPHA2, ITGA9, GRIA1, PARM1, NTM, NRXN3, PRCP, TNFRSF11A, APCDD1, MESD, PTHLH, CRHR1, NUAK1, ADAMTS18, FLRT1, CYYR1, FZD1, NGFR, WNT10B, TMEM132C, TGFB2, TGFB1, PCDH9, NEGR1, WNT7A, PTPRD, BMP4, BAMBI, LNX1, FAT3, LGR6, SDK2	185	4774	15070	1.1944202266782913	0.6830136806671839	0.14199057787503908	0.1352291217857515
UP_KW_DOMAIN	KW-0440~LIM domain	4	1.7699115044247788	0.054091648714300604	LHX2, LMX1B, PRICKLE1, PDLIM5	185	70	15070	4.654826254826255	0.6889499640029848	0.14199057787503908	0.1352291217857515
GOTERM_MF_DIRECT	GO:0001965~G-protein alpha-subunit binding	3	1.3274336283185841	0.055016313829773796	GRIA1, CRHR1, DRD5	222	42	24521	7.88963963963964	0.9999999999988618	0.6366173457445253	0.6156587499998496
GOTERM_BP_DIRECT	GO:2001235~positive regulation of apoptotic signaling pathway	3	1.3274336283185841	0.05529183451775931	NGFR, MYC, WNT5A	225	45	26568	7.872	1.0	0.3588122675049758	0.3362612171729592
GOTERM_BP_DIRECT	GO:0097192~extrinsic apoptotic signaling pathway in absence of ligand	3	1.3274336283185841	0.05529183451775931	TGFB2, EYA1, EYA2	225	45	26568	7.872	1.0	0.3588122675049758	0.3362612171729592
GOTERM_BP_DIRECT	GO:0007420~brain development	6	2.6548672566371683	0.05554252923410346	NEGR1, LHX2, UNC5C, SLC7A11, PLCB1, TGFBR2	225	243	26568	2.915555555555556	1.0	0.3593534722736573	0.33676840767545263
INTERPRO	IPR000008:C2_dom	5	2.2123893805309733	0.05556173297345428	PLCB4, DYSF, RAB11FIP2, PLCB1, RAB11FIP5	224	143	22313	3.4829233266733266	1.0	0.658858615880118	0.6531717967541489
GOTERM_MF_DIRECT	GO:0042056~chemoattractant activity	3	1.3274336283185841	0.057366589891023896	BMP4, FGF8, HGF	222	43	24521	7.7061596480201136	0.9999999999996607	0.6459381810777173	0.6246727265566402
GOTERM_BP_DIRECT	GO:1902255~positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator	2	0.8849557522123894	0.05755271757630298	MYC, MSX1	225	7	26568	33.73714285714286	1.0	0.3604176016148653	0.33776565737929415
GOTERM_BP_DIRECT	GO:0034224~cellular response to zinc ion starvation	2	0.8849557522123894	0.05755271757630298	SP7, TNFRSF11A	225	7	26568	33.73714285714286	1.0	0.3604176016148653	0.33776565737929415
GOTERM_BP_DIRECT	GO:0060442~branching involved in prostate gland morphogenesis	2	0.8849557522123894	0.05755271757630298	BMP4, CD44	225	7	26568	33.73714285714286	1.0	0.3604176016148653	0.33776565737929415
GOTERM_BP_DIRECT	GO:0060440~trachea formation	2	0.8849557522123894	0.05755271757630298	BMP4, TGFBR2	225	7	26568	33.73714285714286	1.0	0.3604176016148653	0.33776565737929415
GOTERM_BP_DIRECT	GO:0034653~retinoic acid catabolic process	2	0.8849557522123894	0.05755271757630298	CYP26A1, CYP26B1	225	7	26568	33.73714285714286	1.0	0.3604176016148653	0.33776565737929415
GOTERM_BP_DIRECT	GO:0060449~bud elongation involved in lung branching	2	0.8849557522123894	0.05755271757630298	BMP4, SPRY1	225	7	26568	33.73714285714286	1.0	0.3604176016148653	0.33776565737929415
GOTERM_BP_DIRECT	GO:0045899~positive regulation of RNA polymerase II transcription preinitiation complex assembly	2	0.8849557522123894	0.05755271757630298	WNT10B, AHR	225	7	26568	33.73714285714286	1.0	0.3604176016148653	0.33776565737929415
GOTERM_BP_DIRECT	GO:0048570~notochord morphogenesis	2	0.8849557522123894	0.05755271757630298	WNT5A, EPHA2	225	7	26568	33.73714285714286	1.0	0.3604176016148653	0.33776565737929415
GOTERM_BP_DIRECT	GO:0033600~negative regulation of mammary gland epithelial cell proliferation	2	0.8849557522123894	0.05755271757630298	GATA3, ETV4	225	7	26568	33.73714285714286	1.0	0.3604176016148653	0.33776565737929415
GOTERM_BP_DIRECT	GO:0060235~lens induction in camera-type eye	2	0.8849557522123894	0.05755271757630298	TFAP2A, BMP4	225	7	26568	33.73714285714286	1.0	0.3604176016148653	0.33776565737929415
GOTERM_BP_DIRECT	GO:0071529~cementum mineralization	2	0.8849557522123894	0.05755271757630298	ENPP1, SP7	225	7	26568	33.73714285714286	1.0	0.3604176016148653	0.33776565737929415
KEGG_PATHWAY	mmu04020:Calcium signaling pathway	7	3.0973451327433628	0.05846620021081253	CACNA1I, FGF8, PLCB4, HGF, PLCB1, SLC8A1, DRD5	116	255	10620	2.513184584178499	0.9999995869873888	0.3242216557145059	0.28435833738895183
GOTERM_MF_DIRECT	GO:0038023~signaling receptor activity	7	3.0973451327433628	0.05847999993296206	GRIA1, LRRTM1, ROR1, LGR6, PLA2R1, ITGA9, TGFBR2	222	304	24521	2.5433706733048838	0.9999999999998089	0.6459381810777173	0.6246727265566402
INTERPRO	IPR023827:Peptidase_S8_Asp-AS	2	0.8849557522123894	0.05849299672425214	PCSK6, PCSK5	224	6	22313	33.20386904761905	1.0	0.658858615880118	0.6531717967541489
INTERPRO	IPR032778:GF_recep_IV	2	0.8849557522123894	0.05849299672425214	PCSK6, PCSK5	224	6	22313	33.20386904761905	1.0	0.658858615880118	0.6531717967541489
INTERPRO	IPR019018:Rab-bd_FIP-RBD	2	0.8849557522123894	0.05849299672425214	RAB11FIP2, RAB11FIP5	224	6	22313	33.20386904761905	1.0	0.658858615880118	0.6531717967541489
INTERPRO	IPR050876:IgLON_domain	2	0.8849557522123894	0.05849299672425214	NEGR1, NTM	224	6	22313	33.20386904761905	1.0	0.658858615880118	0.6531717967541489
INTERPRO	IPR037245:FIP-RBD_C_sf	2	0.8849557522123894	0.05849299672425214	RAB11FIP2, RAB11FIP5	224	6	22313	33.20386904761905	1.0	0.658858615880118	0.6531717967541489
INTERPRO	IPR037936:UNC5	2	0.8849557522123894	0.05849299672425214	UNC5B, UNC5C	224	6	22313	33.20386904761905	1.0	0.658858615880118	0.6531717967541489
UP_SEQ_FEATURE	DOMAIN:Death	3	1.3274336283185841	0.05889768549851876	NGFR, UNC5B, UNC5C	226	39	22290	7.586793737236215	1.0	1.0	0.9928131416837782
UP_SEQ_FEATURE	DOMAIN:FIP-RBD	2	0.8849557522123894	0.059063752415480175	RAB11FIP2, RAB11FIP5	226	6	22290	32.876106194690266	1.0	1.0	0.9928131416837782
SMART	SM00005:DEATH	3	1.3274336283185841	0.05931794700078782	NGFR, UNC5B, UNC5C	162	27	10952	7.511659807956104	0.9998199293120172	0.8143884354870607	0.8143884354870607
GOTERM_BP_DIRECT	GO:0071549~cellular response to dexamethasone stimulus	3	1.3274336283185841	0.05972348110600769	BMP4, TGFB1, NR3C1	225	47	26568	7.537021276595746	1.0	0.37076889426504195	0.34746637996067475
GOTERM_BP_DIRECT	GO:0051781~positive regulation of cell division	3	1.3274336283185841	0.05972348110600769	TGFB2, FGF8, TGFB1	225	47	26568	7.537021276595746	1.0	0.37076889426504195	0.34746637996067475
GOTERM_BP_DIRECT	GO:0050918~positive chemotaxis	3	1.3274336283185841	0.05972348110600769	BMP4, FGF8, HGF	225	47	26568	7.537021276595746	1.0	0.37076889426504195	0.34746637996067475
UP_KW_CELLULAR_COMPONENT	KW-0967~Endosome	13	5.752212389380531	0.0600909239817235	ARRDC4, GRIA1, EPHA4, PARM1, SLC30A4, SNX13, ARHGAP26, SLC39A14, CRHR1, RASGEF1B, RAB11FIP2, ITM2B, RAB11FIP5	214	652	19181	1.787117997821226	0.8857109783421823	0.3505303898933871	0.3305000818994792
KEGG_PATHWAY	mmu04728:Dopaminergic synapse	5	2.2123893805309733	0.061354789338885364	GRIA1, PLCB4, CREB3L1, PLCB1, DRD5	116	137	10620	3.3413038006544173	0.9999998048545964	0.3265857932779858	0.2864318023011843
GOTERM_MF_DIRECT	GO:0120548~phosphatidylinositol phospholipase C activity	2	0.8849557522123894	0.06141568853906224	PLCB4, PLCB1	222	7	24521	31.558558558558556	0.9999999999999581	0.6483680632434705	0.6270226126017101
GOTERM_MF_DIRECT	GO:0005042~netrin receptor activity	2	0.8849557522123894	0.06141568853906224	UNC5B, UNC5C	222	7	24521	31.558558558558556	0.9999999999999581	0.6483680632434705	0.6270226126017101
INTERPRO	IPR008936:Rho_GTPase_activation_prot	4	1.7699115044247788	0.06149108393303095	ARHGAP8, CHN2, PIK3R1, ARHGAP26	224	90	22313	4.42718253968254	1.0	0.6831406721875083	0.6772442668788614
KEGG_PATHWAY	mmu04082:Neuroactive ligand signaling	6	2.6548672566371683	0.061569452831095696	GRIA1, GRM4, PLCB4, PLCB1, SLC6A2, DRD5	116	196	10620	2.802603800140746	0.9999998154469472	0.3265857932779858	0.2864318023011843
GOTERM_CC_DIRECT	GO:0005783~endoplasmic reticulum	22	9.734513274336283	0.061941897564844126	GRIA1, P3H2, ACSL4, TMTC1, PCSK6, LEMD2, MESD, PDIA6, RGMA, CYP26A1, DNAJC1, CYP26B1, PDZD2, SPTLC3, LRRTM1, CREB3L1, GSG1, FLRT1, LRRC8C, DEGS1, PLPP3, RETREG1	226	1759	27008	1.4946545452715994	0.9999999533715374	0.3144742491753625	0.27397377769065673
GOTERM_BP_DIRECT	GO:0030534~adult behavior	3	1.3274336283185841	0.061983759249290504	NRXN3, SLC7A11, CRHR1	225	48	26568	7.380000000000001	1.0	0.38258941053872414	0.3585439866920166
GOTERM_BP_DIRECT	GO:0099072~regulation of postsynaptic membrane neurotransmitter receptor levels	3	1.3274336283185841	0.061983759249290504	CTNND2, NRXN3, DRD5	225	48	26568	7.380000000000001	1.0	0.38258941053872414	0.3585439866920166
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	12	5.3097345132743365	0.06288166352634307	PLCB4, PCDH9, KCNIP1, CDH2, DYSF, ENPP1, FAT3, VLDLR, PLCB1, CDH8, SLC8A1, DNAH7B	222	721	24521	1.8383626344791395	0.9999999999999805	0.6483680632434705	0.6270226126017101
GOTERM_MF_DIRECT	GO:0046982~protein heterodimerization activity	8	3.5398230088495577	0.06403635192528104	FZD1, BHLHA9, MLXIPL, TFAP2B, KCNB2, BHLHE40, PIK3R1, AHR	222	390	24521	2.2657426657426654	0.9999999999999892	0.6483680632434705	0.6270226126017101
GOTERM_BP_DIRECT	GO:0007628~adult walking behavior	3	1.3274336283185841	0.06427280496579368	EPHA4, DAB1, ENPP1	225	49	26568	7.229387755102041	1.0	0.39190989305598883	0.36727868469353137
GOTERM_BP_DIRECT	GO:0060412~ventricular septum morphogenesis	3	1.3274336283185841	0.06427280496579368	FZD1, TGFB2, TGFBR2	225	49	26568	7.229387755102041	1.0	0.39190989305598883	0.36727868469353137
GOTERM_BP_DIRECT	GO:0033631~cell-cell adhesion mediated by integrin	2	0.8849557522123894	0.06550076890460893	ADAM9, PLPP3	225	8	26568	29.52	1.0	0.39190989305598883	0.36727868469353137
GOTERM_BP_DIRECT	GO:0051280~negative regulation of release of sequestered calcium ion into cytosol	2	0.8849557522123894	0.06550076890460893	TGFB2, TGFB1	225	8	26568	29.52	1.0	0.39190989305598883	0.36727868469353137
GOTERM_BP_DIRECT	GO:0021978~telencephalon regionalization	2	0.8849557522123894	0.06550076890460893	BMP4, LHX2	225	8	26568	29.52	1.0	0.39190989305598883	0.36727868469353137
GOTERM_BP_DIRECT	GO:0071219~cellular response to molecule of bacterial origin	2	0.8849557522123894	0.06550076890460893	WNT5A, AHR	225	8	26568	29.52	1.0	0.39190989305598883	0.36727868469353137
GOTERM_BP_DIRECT	GO:0030916~otic vesicle formation	2	0.8849557522123894	0.06550076890460893	FGF8, SOX9	225	8	26568	29.52	1.0	0.39190989305598883	0.36727868469353137
GOTERM_BP_DIRECT	GO:0060729~intestinal epithelial structure maintenance	2	0.8849557522123894	0.06550076890460893	AHR, SOX9	225	8	26568	29.52	1.0	0.39190989305598883	0.36727868469353137
GOTERM_BP_DIRECT	GO:0099150~regulation of postsynaptic specialization assembly	2	0.8849557522123894	0.06550076890460893	GAP43, WNT5A	225	8	26568	29.52	1.0	0.39190989305598883	0.36727868469353137
GOTERM_BP_DIRECT	GO:0014016~neuroblast differentiation	2	0.8849557522123894	0.06550076890460893	DLX1, DLX2	225	8	26568	29.52	1.0	0.39190989305598883	0.36727868469353137
GOTERM_BP_DIRECT	GO:0043587~tongue morphogenesis	2	0.8849557522123894	0.06550076890460893	CYP26B1, HOXC13	225	8	26568	29.52	1.0	0.39190989305598883	0.36727868469353137
GOTERM_BP_DIRECT	GO:0007165~signal transduction	32	14.15929203539823	0.06569720520344856	ARHGAP8, GPR87, PIK3R1, GATA3, CRHR1, GRM4, RASSF10, CHN2, SOX9, CMKLR1, DRD5, FZD1, NGFR, WNT10B, TGFB2, UNC5B, HGF, WNT5A, KREMEN1, WNT7A, UNC5C, GAB2, ARHGAP26, ADAMTS20, TIAM2, PTPRD, PLCXD3, PLCB4, PLPP3, LGR6, PPP1R12B, PLCB1	225	2783	26568	1.3577290693496227	1.0	0.3919933243805764	0.3673568724292832
GOTERM_BP_DIRECT	GO:0006805~xenobiotic metabolic process	4	1.7699115044247788	0.06629434120639616	CYP26A1, CYP26B1, AOX3, AHR	225	110	26568	4.293818181818182	1.0	0.39446051221977546	0.36966899958026445
KEGG_PATHWAY	mmu05412:Arrhythmogenic right ventricular cardiomyopathy	4	1.7699115044247788	0.06635751044814023	CDH2, ITGB8, SLC8A1, ITGA9	116	86	10620	4.2582197273456295	0.9999999470253191	0.34449430956055777	0.3021384518277023
GOTERM_CC_DIRECT	GO:0098982~GABA-ergic synapse	5	2.2123893805309733	0.06644178181821103	GAP43, LRRTM1, GAD1, NRXN3, PLCB1	226	182	27008	3.283088592823106	0.99999998689819	0.32482648888903176	0.2829927744108989
GOTERM_CC_DIRECT	GO:0005770~late endosome	5	2.2123893805309733	0.06644178181821103	PARM1, NEGR1, RASGEF1B, SLC30A4, DYSF	226	182	27008	3.283088592823106	0.99999998689819	0.32482648888903176	0.2829927744108989
GOTERM_BP_DIRECT	GO:0055074~calcium ion homeostasis	3	1.3274336283185841	0.06658997750124224	ENPP1, PTHLH, SLC8A1	225	50	26568	7.0848	1.0	0.3951250598692495	0.37029178096685256
UP_SEQ_FEATURE	DOMAIN:Fibronectin type-III 5	3	1.3274336283185841	0.06711797695479699	PTPRD, FNDC3A, SDK2	226	42	22290	7.0448798988622	1.0	1.0	0.9928131416837782
GOTERM_BP_DIRECT	GO:0045666~positive regulation of neuron differentiation	4	1.7699115044247788	0.06772995570737791	BMP4, NGFR, SALL1, DAB1	225	111	26568	4.255135135135135	1.0	0.40078221724365776	0.3755933907409139
SMART	SM00209:TSP1	4	1.7699115044247788	0.06784474385401357	UNC5B, ADAMTS18, UNC5C, ADAMTS20	162	64	10952	4.2253086419753085	0.9999501295093297	0.8143884354870607	0.8143884354870607
