Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0002011~morphogenesis of an epithelial sheet	5	0.3234152652005175	0.002304409593536936	NOTCH2, JAG1, MAP3K1, SRF, HOXB2	1500	12	29712	8.253333333333334	0.9999951171030425	0.06296739822339845	0.060805529429461734
GOTERM_BP_DIRECT	GO:0048762~mesenchymal cell differentiation	5	0.3234152652005175	0.002304409593536936	BMP2, ZFP64, HMGA2, BMP7, FGFR2	1500	12	29712	8.253333333333334	0.9999951171030425	0.06296739822339845	0.060805529429461734
GOTERM_BP_DIRECT	GO:0060485~mesenchyme development	5	0.3234152652005175	0.002304409593536936	BMP2, CTNNB1, BMP7, SOX4, TEAD2	1500	12	29712	8.253333333333334	0.9999951171030425	0.06296739822339845	0.060805529429461734
GOTERM_BP_DIRECT	GO:0071901~negative regulation of protein serine/threonine kinase activity	5	0.3234152652005175	0.002304409593536936	PRKCH, DAB2IP, NOLC1, CDK5RAP3, LRP6	1500	12	29712	8.253333333333334	0.9999951171030425	0.06296739822339845	0.060805529429461734
UP_SEQ_FEATURE	REPEAT:ANK 7	12	0.7761966364812419	0.002329613840643935	ANKRD28, TANC1, ANKRD16, HACE1, FEM1A, ANKRD55, RIPK4, ANK3, ZDHHC17, ASB18, MYO16, RAI14	1477	62	22253	2.9160678795291237	0.9998383241618232	0.20278475826814532	0.20126780041842368
GOTERM_BP_DIRECT	GO:0042733~embryonic digit morphogenesis	11	0.7115135834411385	0.002331617013544005	INTU, C2CD3, CHST11, GNAQ, GNA12, CTNNB1, TULP3, ROR2, GRHL2, GLI2, LRP6	1500	69	29712	3.1577971014492756	0.999995774333274	0.06338411173741934	0.0612079358581116
GOTERM_BP_DIRECT	GO:0008589~regulation of smoothened signaling pathway	7	0.45278137128072443	0.002359109351340616	INTU, C2CD3, TULP3, RORA, FGFR2, WDR11, GLI2	1500	28	29712	4.952	0.999996348647813	0.0638042789360031	0.06161367739547253
UP_SEQ_FEATURE	DOMAIN:KH 1	7	0.45278137128072443	0.0024988419028146892	MEX3B, PCBP3, NOVA1, IGF2BP1, IGF2BP3, MEX3C, BICC1	1477	22	22253	4.793838862559243	0.9999143182568481	0.2078481164941196	0.20629328153236823
UP_SEQ_FEATURE	DOMAIN:KH 2	7	0.45278137128072443	0.0024988419028146892	MEX3B, PCBP3, NOVA1, IGF2BP1, IGF2BP3, MEX3C, BICC1	1477	22	22253	4.793838862559243	0.9999143182568481	0.2078481164941196	0.20629328153236823
UP_KW_DOMAIN	KW-0245~EGF-like domain	32	2.069857697283312	0.0025687187272632984	NOTCH2, ITGB1, TENM4, ITGB5, STAB2, DLL1, FBLN2, THBS4, LRP6, SCUBE1, RELN, C7, CNTNAP5A, CRTAC1, SLIT3, HABP2, JAG2, CCBE1, EGFEM1, JAG1, CD93, EGF, NRG2, ADAM30, SORL1, NELL1, TMEFF2, MMRN1, ADAM4, MATN1, FAT4, ASTN1	1070	254	14896	1.7538891750680696	0.0718748383566642	0.018623210772658914	0.01669667172721144
